n_height,n_search_num,n_final_win_num,n_G_sum,n_PER_sum,n_WS_sum,n_TRB_sum,n_AST_sum,n_PTS_sum,HoF,n_salary
-1.056530476,-0.361426771,-0.299950782,-0.834345894,-0.639878502,-0.543149898,-0.621878012,-0.5426367,-0.616768449,0,0
-1.056530476,-0.334203956,-0.299950782,-0.610698846,-0.788832958,-0.546624097,-0.573497979,-0.452456212,-0.58585761,0,557104.5
1.730066515,-0.011635005,-0.299950782,-0.624504219,-0.600000932,-0.511882099,-0.52822492,-0.549793881,-0.588579319,0,825704.75
-0.735000054,-0.30986784,2.696366069,2.117242921,1.776233135,2.142406611,0.698142351,2.716028079,1.905283829,0,1310000
0.872652056,-0.329389494,1.198207644,1.570550138,0.733551948,0.631129662,0.488199637,0.271134847,0.582144401,0,3403307.692
0.122414405,-0.358704951,-0.299950782,0.253517524,0.760527951,0.203803077,0.769602768,-0.361560006,0.033136798,0,4214524
0.872652056,-0.205532514,-0.299950782,1.664426677,2.22544224,1.461463434,1.611149038,1.08633783,2.00734792,0,3902854.125
1.194182478,-0.358915996,-0.299950782,2.506554449,2.009634211,1.180053243,2.19037788,0.508753276,1.231077608,0,1171545.455
0.122414405,-0.360749449,-0.299950782,0.44679275,-0.254004362,-0.042865115,0.243192495,-0.151854585,-0.161659809,0,0
-1.056530476,0.614245051,-0.299950782,0.794688158,0.586943232,0.189906277,-0.295645676,0.74422455,-0.105475958,0,450000
0.658298441,0.256787738,-0.299950782,0.48820887,0.541201313,-0.119297512,0.487755784,0.140158424,0.373933656,0,4526137.5
-1.270884091,0.113013394,-0.299950782,-0.911655984,-0.881489666,-0.574417697,-0.634749764,-0.566255399,-0.659343755,0,154847
0.658298441,-0.360010791,-0.299950782,0.046436924,-0.121470083,-0.115823312,0.447365113,-0.213406347,-0.024602316,0,0
-0.413469632,-0.359549131,-0.299950782,-0.850912342,-0.733708081,-0.577891896,-0.627648108,-0.564108245,-0.654872376,0,200000
-1.592414513,-0.349768518,-0.299950782,0.921697592,0.762873691,0.228122476,-0.003146208,1.803487426,0.468804658,0,100000
0.658298441,-0.36160418,-0.299950782,-0.900611686,-0.924885846,-0.584840296,-0.614776356,-0.559098218,-0.658177309,0,0
-1.806768128,-0.328466173,-0.299950782,1.540178317,2.230133719,1.180053243,0.414519953,1.979554093,0.880949176,0,2139095.867
-0.735000054,-0.345811426,-0.299950782,1.150866789,0.657315415,0.189906277,0.474440178,0.587482273,1.739259575,0,850000
0.658298441,-0.357234232,-0.299950782,-0.955833179,-0.968282026,-0.574417697,-0.642295274,-0.576991172,-0.668869737,0,0
-0.735000054,-0.306108603,1.198207644,1.128778192,0.63972237,0.384461471,0.773153596,1.80563458,0.587976634,0,696000
0.336768019,-0.356357076,-0.299950782,0.115463791,-0.143754608,-0.230471908,-0.213532775,-0.041633988,-0.191209794,0,0
0.872652056,-0.35652855,-0.299950782,-0.834345894,-0.551913273,-0.550098297,-0.571722565,-0.555519627,-0.632321072,0,43000
1.194182478,-0.358401574,-0.299950782,-0.475406187,-0.595309453,-0.522304698,-0.446555872,-0.534048082,-0.554363548,0,0
-2.12829855,-0.354912738,-0.299950782,0.620740454,0.740589166,-0.220049309,-0.346244977,0.634003954,0.09631933,0,620848.6667
0.122414405,-0.358698356,-0.299950782,-0.527866606,-0.181286439,-0.532727298,-0.560626227,-0.504703637,-0.570693802,0,227500
1.194182478,-0.333610392,-0.299950782,1.059751325,0.990410418,1.030662649,1.325751226,0.080753817,1.030059952,0,0
0.122414405,-0.352802289,-0.299950782,-0.930983507,-0.873279578,-0.574417697,-0.642739128,-0.576275453,-0.667314475,0,0
0.122414405,-0.359588702,1.198207644,0.289411494,0.190513264,-0.376388303,-0.191340099,-0.403071659,-0.432081047,0,729841
-1.056530476,-0.305712894,-0.299950782,0.910653294,0.569350186,0.252441875,-0.015574106,1.122839457,0.560370728,0,0
0.872652056,-0.360841781,-0.299950782,-0.801212998,-0.790005827,-0.550098297,-0.589032852,-0.55408819,-0.633098704,0,0
-0.735000054,-0.334467762,-0.299950782,-0.955833179,-0.775931391,-0.574417697,-0.642739128,-0.574844017,-0.668869737,0,0
1.194182478,-0.357412301,-0.299950782,1.498762197,0.914173886,0.728407259,1.691930379,0.48012455,0.810767963,0,300000
0.658298441,-0.342645753,2.696366069,1.153627864,1.163995137,2.423816801,3.99197931,1.505748672,1.957968341,1,0
1.194182478,-0.361273763,-0.299950782,-0.202059796,-0.402958818,-0.522304698,-0.281886217,-0.487526402,-0.437913281,0,205000
0.658298441,-0.32061794,1.198207644,1.496001122,1.074857038,1.114043446,2.436272729,0.646886881,1.059415529,0,650000
-0.413469632,-0.351087549,-0.299950782,-0.900611686,-0.90846567,-0.588314496,-0.628091961,-0.552656754,-0.645151987,0,0
1.194182478,-0.360643926,-0.299950782,-0.304219558,0.16705587,-0.418078702,-0.261912809,-0.48036922,-0.451327419,0,425000
-0.413469632,-0.358731332,-0.299950782,-0.699053235,-0.95186185,-0.570943497,-0.6076747,-0.532616646,-0.609769769,0,766000
0.122414405,0.41639045,-0.299950782,-0.798451923,-0.82401905,-0.584840296,-0.615220209,-0.564823963,-0.629988179,0,575000
0.336768019,-0.361531634,-0.299950782,-0.922700283,-0.941306022,-0.577891896,-0.639188299,-0.575559735,-0.667314475,0,0
0.336768019,-0.055163017,-0.299950782,-0.185493348,-0.329068025,-0.105400713,0.142437746,-0.110342932,-0.057457233,0,0
0.872652056,-0.361397093,-0.299950782,-0.801212998,-0.560123361,-0.584840296,-0.611225528,-0.56196109,-0.648262511,0,80000
0.872652056,-0.36082859,-0.299950782,0.974158011,1.094795824,0.474790668,0.922732231,0.206004495,0.464138871,0,0
-1.592414513,-0.360479047,1.198207644,-0.188254422,-0.290363324,0.182957878,-0.372432335,0.095783898,-0.151356196,0,0
0.336768019,-0.34554762,-0.299950782,0.609696155,0.230390835,0.061360882,0.326636956,-0.353687106,0.083682823,0,678143.1111
-1.270884091,0.152584315,-0.299950782,-0.911655984,-0.872106708,-0.584840296,-0.639188299,-0.555519627,-0.66070461,0,0
0.336768019,1.181428241,-0.299950782,-0.94478888,-0.90846567,-0.574417697,-0.639188299,-0.576275453,-0.667897698,0,0
1.408536093,0.272616106,-0.299950782,-0.439512217,-0.514381442,-0.4667175,-0.399951253,-0.543352418,-0.485154374,0,1107229
-0.199116017,0.025297854,-0.299950782,-0.773602251,-0.881489666,-0.560520897,-0.589032852,-0.530469491,-0.633876335,0,412718
0.122414405,0.020021732,-0.299950782,-0.870239864,-0.854513662,-0.577891896,-0.630755083,-0.570549708,-0.657594085,0,0
-1.806768128,1.306736156,-0.299950782,-0.646592816,-0.666854506,-0.584840296,-0.578380367,-0.375158651,-0.595189184,0,0
1.730066515,0.699982045,2.696366069,1.763825365,3.290407952,5.637451691,4.015503547,1.170076855,3.372090616,1,0
0.122414405,-0.361317951,1.198207644,-0.417423619,-0.232892707,-0.529253098,-0.543315939,-0.514007974,-0.560584597,0,0
-0.735000054,2.751074745,-0.299950782,0.444031675,0.830900135,1.187001643,0.209015774,0.590345146,1.520161994,1,0
-0.413469632,-0.360967089,-0.299950782,-0.900611686,-0.859205141,-0.574417697,-0.627204254,-0.529753773,-0.645929618,0,0
1.194182478,-0.221360882,-0.299950782,-0.525105531,0.0380402,-0.539675698,-0.41592998,-0.536910955,-0.571860249,0,624765.7143
-1.806768128,-0.008337428,-0.299950782,1.8797905,1.524066144,1.735925224,0.525039479,2.589345965,1.816828284,0,2587187.5
-0.413469632,-0.349768518,-0.299950782,1.081839923,0.769910909,-0.164462111,-0.013354839,0.407837016,0.140255491,0,588090.9091
0.658298441,2.210272168,-0.299950782,0.347394062,-0.083938252,-0.17835891,-0.12964446,-0.34438277,-0.317769266,0,328944.4444
0.872652056,-0.301360092,-0.299950782,0.123747015,-0.045233551,-0.088029713,0.185047684,-0.427406076,-0.324962354,0,2415937.5
-2.12829855,-0.142878557,-0.299950782,-0.864717715,-0.785314349,-0.581366096,-0.63297435,-0.545499573,-0.65720527,0,225776
-1.056530476,-0.36167277,-0.299950782,-0.892328462,-0.843957835,-0.560520897,-0.620990305,-0.529753773,-0.632709888,0,134956
-1.806768128,-0.359681034,-0.299950782,-0.740469355,-0.678583203,-0.557046697,-0.618771038,-0.486094965,-0.618129304,0,204000
-2.12829855,-0.361552738,-0.299950782,-0.770841176,-0.911984279,-0.605685495,-0.615664063,-0.477506347,-0.622211867,0,0
-1.270884091,-0.343371219,-0.299950782,-0.301458484,-0.610556759,-0.550098297,-0.561957787,-0.205533447,-0.511010611,0,227500
-0.735000054,-0.16925917,-0.299950782,2.028888532,1.955682203,0.863901054,0.517937823,0.789314794,1.793499349,0,1608000
-1.056530476,-0.358019055,-0.299950782,-0.906133835,-0.711423556,-0.567469297,-0.639632153,-0.570549708,-0.658177309,0,225000
-0.735000054,-0.336907969,-0.299950782,-0.947549955,-0.981183593,-0.577891896,-0.64051986,-0.576991172,-0.668480922,0,111871
-0.735000054,-0.333808247,-0.299950782,-0.925461357,-0.910811409,-0.584840296,-0.63297435,-0.567686835,-0.659343755,0,182047
0.336768019,-0.360142694,-0.299950782,-0.86195664,-0.924885846,-0.588314496,-0.637412885,-0.574128299,-0.661093425,0,257528
-1.592414513,-0.36167277,-0.299950782,-0.942027805,-0.965936286,-0.581366096,-0.641407567,-0.568402554,-0.667508883,0,0
0.658298441,-0.354780835,-0.299950782,-0.955833179,-0.987047942,-0.574417697,-0.643626835,-0.576991172,-0.669647368,0,92396
0.872652056,-0.360854971,1.198207644,1.462868226,0.685464289,0.40878087,1.105156027,0.682672789,0.112455177,0,0
-0.413469632,-0.358731332,1.198207644,0.156879911,0.042731679,-0.254791307,-0.135414556,-0.118215831,0.181081127,0,941250
-0.735000054,0.422985603,4.194524495,2.075826801,1.413816389,2.298745605,1.242306765,3.358742986,2.350477672,1,0
-1.270884091,-0.341590528,-0.299950782,-0.892328462,-0.752473996,-0.563995097,-0.640076006,-0.565539681,-0.658566124,0,0
0.122414405,0.109715818,7.190841346,1.55398369,1.304739505,2.545413797,4.662198123,0.568157883,0.629579902,1,0
0.336768019,0.200069419,-0.299950782,1.098406371,1.02442364,0.711036259,0.27914463,0.488713168,1.122014837,0,1952058.824
-0.413469632,-0.000423244,1.198207644,0.8554318,1.132327655,0.99939485,0.302225013,0.986137288,0.828459072,0,4472173.722
0.658298441,-0.344756202,-0.299950782,-0.936505656,-0.894391233,-0.574417697,-0.641851421,-0.576991172,-0.666925659,0,242000
-0.735000054,-0.227956035,-0.299950782,2.575581315,2.210194934,2.580155796,0.699030058,4.369337027,2.595820304,0,1833972.727
0.336768019,-0.209489606,-0.299950782,-0.955833179,-1.270882415,-0.577891896,-0.643182981,-0.576991172,-0.669647368,0,49721
-1.056530476,0.271956591,-0.299950782,0.344632988,0.786331085,0.092628681,0.007506277,0.134432679,0.457917822,0,315000
0.336768019,-0.043951256,-0.299950782,0.297694718,0.488422175,0.068309281,0.338621001,-0.368717187,-0.069316108,0,1365911.111
-0.735000054,-0.359786556,-0.299950782,-0.011545644,-0.045233551,-0.352068904,-0.302303479,-0.359412851,-0.257308443,0,1143427
1.194182478,-0.355967962,-0.299950782,-0.57756595,-0.818154701,-0.4840885,-0.410603737,-0.509713665,-0.523647117,0,250000
0.122414405,-0.361190664,-0.299950782,-0.384290723,-0.320857937,-0.438923901,-0.442117337,-0.476074911,-0.401559024,0,525000
0.872652056,-0.347658069,-0.299950782,1.195043984,1.806727748,1.656018627,2.56632181,0.843709374,1.835102616,0,5585425
-0.735000054,-0.331829701,-0.299950782,-0.646592816,-0.080419643,-0.546624097,-0.55973852,-0.506850792,-0.60082701,0,396716.6667
0.336768019,-0.356601097,-0.299950782,-0.748752579,-0.5624691,-0.501459499,-0.565952469,-0.549793881,-0.538227701,0,155000
0.658298441,-0.358065221,-0.299950782,1.625771631,1.295356547,1.56916363,1.30355855,1.036237559,1.326143018,0,3074833.333
-0.735000054,-0.342579801,-0.299950782,-0.953072104,-1.189954404,-0.574417697,-0.643626835,-0.576275453,-0.669647368,0,0
-0.413469632,-0.340073643,-0.299950782,-0.955833179,-0.904947061,-0.574417697,-0.643182981,-0.576275453,-0.669064145,0,0
-1.056530476,-0.33908437,-0.299950782,-0.955833179,-0.922540107,-0.574417697,-0.641851421,-0.571981144,-0.668869737,0,0
-0.413469632,-0.361192643,-0.299950782,-0.930983507,-0.801734525,-0.577891896,-0.64051986,-0.569118272,-0.664592766,0,179556
0.122414405,-0.344096686,-0.299950782,-0.942027805,-0.854513662,-0.574417697,-0.641851421,-0.576275453,-0.667120067,0,0
0.122414405,-0.355967962,-0.299950782,1.034901653,0.728860469,0.40878087,0.859261178,0.290459237,1.063303684,0,3342730.167
0.122414405,-0.36168596,-0.299950782,-0.933744581,-0.835747747,-0.570943497,-0.63297435,-0.574844017,-0.663426319,0,0
0.658298441,-0.353000143,-0.299950782,2.365739641,2.431867312,3.379221768,2.648878564,2.294470083,2.555383484,0,2667121.182
0.336768019,-0.358599429,4.194524495,0.77812171,0.316010325,0.061360882,0.232983864,-0.188356211,0.017778582,0,2605125.455
-1.592414513,-0.001742274,1.198207644,0.48820887,0.4215686,-0.112349112,-0.008916303,-0.039486834,0.065408491,0,802036.8462
0.122414405,-0.347130457,-0.299950782,-0.787407624,-0.826364789,-0.581366096,-0.58503817,-0.516155128,-0.608020098,0,0
0.122414405,-0.108583759,-0.299950782,-0.870239864,-0.666854506,-0.577891896,-0.620102598,-0.570549708,-0.653122706,0,134705.75
0.122414405,0.043764284,-0.299950782,-0.886806312,-0.931923064,-0.577891896,-0.63297435,-0.571981144,-0.664787174,0,398762
0.336768019,-0.35286824,-0.299950782,-0.82606267,-0.741918169,-0.567469297,-0.581487342,-0.56983399,-0.626100023,0,0
-0.735000054,-0.356620883,-0.299950782,-0.939266731,-0.867415229,-0.574417697,-0.640963713,-0.576991172,-0.66595362,0,0
0.122414405,-0.33308278,-0.299950782,-0.815018371,-0.845130705,-0.560520897,-0.569503297,-0.535479518,-0.597716485,0,150000
-1.270884091,-0.34726236,-0.299950782,-0.953072104,-1.066803083,-0.577891896,-0.643626835,-0.575559735,-0.669647368,0,0
-0.199116017,-0.00240179,-0.299950782,-0.917178133,-0.880316796,-0.584840296,-0.637412885,-0.56983399,-0.666536844,0,0
0.658298441,-0.345481669,4.194524495,0.051959073,0.067361943,-0.386810903,-0.082595987,-0.335078434,-0.374147525,0,862910
0.122414405,-0.345151911,-0.299950782,-0.917178133,-0.592963713,-0.567469297,-0.635193618,-0.574844017,-0.660899018,0,243931.5
1.944420129,-0.316462994,-0.299950782,2.547970569,2.843544586,3.775280555,5.292470119,0.364893926,1.756173053,1,0
1.194182478,-0.353329901,-0.299950782,-0.342874604,-0.204743834,-0.081081313,0.19214934,-0.322195507,0.056076917,0,2937000
-0.413469632,-0.32061794,-0.299950782,0.040914775,0.184648916,-0.331223705,-0.127425193,-0.158296048,-0.081174984,0,1066518.857
-1.056530476,-0.361501296,-0.299950782,0.054720148,-0.160174784,-0.355543104,-0.375983163,0.440044333,-0.28919132,0,0
-0.735000054,0.008150456,-0.299950782,1.598160885,1.75512148,1.86447062,0.569868684,3.038101251,1.215719393,0,910520.8333
-1.270884091,-0.349900421,-0.299950782,-0.889567387,-0.843957835,-0.584840296,-0.630311229,-0.539773827,-0.66070461,0,0
0.122414405,-0.329983058,-0.299950782,2.208358385,3.225900117,3.806548354,2.75185258,1.45994271,4.888665796,1,0
-0.735000054,-0.343700977,-0.299950782,0.827821054,0.33829485,0.641552262,0.025260417,1.512905853,0.202271576,0,0
-0.413469632,-0.342447898,2.696366069,1.22817688,0.55293001,0.669345861,0.700805472,0.610385255,0.58661578,0,0
-0.199116017,2.111344868,-0.299950782,0.098897343,0.280824233,-0.122771712,-0.153168697,-0.050222606,0.091264727,0,0
0.658298441,1.253974929,-0.299950782,0.548952513,0.03569446,-0.077607114,0.189042366,-0.067399842,-0.02343587,0,0
0.872652056,-0.335918696,-0.299950782,-0.080572511,0.202241961,-0.251317108,-0.106564077,-0.287841035,0.008835824,0,1506750
0.336768019,0.235023732,-0.299950782,0.256278598,0.012237066,-0.060236114,-0.079489013,-0.466770575,-0.358983718,0,811100
1.408536093,-0.312835659,-0.299950782,-0.232431617,-0.243448535,-0.508407899,-0.274340707,-0.43742613,-0.436358019,0,890000
0.336768019,3.450161003,-0.299950782,0.687006246,0.532991224,0.137793279,0.078078986,-0.189071929,0.002614774,0,1162222.222
-2.342652164,-0.344822153,-0.299950782,-0.878523088,-0.889699754,-0.570943497,-0.637856739,-0.5505096,-0.657788493,0,246125
-0.199116017,-0.356033914,-0.299950782,-0.690770011,-0.747782517,-0.574417697,-0.596578362,-0.512576537,-0.617934896,0,531485.5
0.336768019,-0.314748254,-0.299950782,-0.099900033,0.5107067,-0.317326905,-0.103013249,-0.420248895,-0.347124842,0,828464.625
-0.413469632,-0.353593707,-0.299950782,-0.878523088,-0.697349119,-0.584840296,-0.632530497,-0.565539681,-0.654289153,0,248750
0.658298441,-0.343173365,-0.299950782,-0.632787443,-0.9072928,-0.546624097,-0.589920559,-0.551225318,-0.612685885,0,325000
-1.270884091,-0.357873962,-0.299950782,-0.792929774,-0.713769295,-0.557046697,-0.614332502,-0.5426367,-0.637570083,0,533374
0.336768019,-0.358645595,-0.299950782,-0.919939208,-0.942478892,-0.584840296,-0.639632153,-0.573412581,-0.661093425,0,794880
-0.413469632,-0.361418197,-0.299950782,-0.94478888,-0.838093486,-0.567469297,-0.638300592,-0.570549708,-0.664009542,0,0
0.336768019,-0.361372031,-0.299950782,-0.646592816,-0.637532763,-0.515356299,-0.521567117,-0.522596591,-0.587412873,0,368750
0.658298441,-0.355552468,-0.299950782,2.177986564,2.788419709,1.85752222,2.758510383,0.52664623,1.843073336,0,4254877.783
-0.199116017,-0.322794341,-0.299950782,1.617488407,1.674193469,1.444092434,1.004401279,1.790604499,1.286289421,0,3664391.474
-0.199116017,0.029254946,-0.299950782,0.184490657,0.419222861,0.745778258,-0.049306974,0.40211127,0.774219299,0,0
0.122414405,-0.118476489,-0.299950782,-0.726663982,-0.670373115,-0.563995097,-0.575717246,-0.534048082,-0.630182587,0,845000
-0.413469632,0.058933137,-0.299950782,-0.759796878,-0.655125809,-0.546624097,-0.624984987,-0.55408819,-0.636986859,0,141666.6667
-1.056530476,-0.35029613,-0.299950782,0.709094843,0.976335981,-0.508407899,-0.28854402,0.332686609,-0.145912778,0,438078.7273
1.194182478,-0.316792751,-0.299950782,-0.845390192,-0.890872624,-0.560520897,-0.590364412,-0.562676808,-0.653900337,0,0
-1.270884091,0.272616106,-0.299950782,-0.144077228,-0.390057251,-0.4701917,-0.095911593,-0.290703908,-0.211622612,0,1479000
-0.199116017,1.188023395,-0.299950782,0.905131144,0.418049991,0.043989882,0.097608541,0.34771669,0.589531897,0,1895000
0.872652056,-0.361487446,-0.299950782,-0.842629118,-0.921367237,-0.581366096,-0.589476705,-0.554803909,-0.649623366,0,2500000
-0.413469632,-0.337765339,-0.299950782,0.007781879,0.154154303,0.259390275,-0.297864944,-0.01372098,0.318721843,1,0
-0.413469632,1.563947137,-0.299950782,-0.751513654,-0.422897603,-0.550098297,-0.608562407,-0.473927757,-0.635626005,0,134573.75
1.408536093,-0.360953898,-0.299950782,0.532386065,0.394592597,-0.025494115,0.365252212,-0.403071659,-0.154855537,0,1602917.455
-1.592414513,-0.337501533,-0.299950782,-0.718380758,-0.805253134,-0.591788696,-0.617439477,-0.449593339,-0.629988179,0,145000
0.122414405,-0.351219452,-0.299950782,0.648351201,0.366443723,-0.032442515,-0.141184652,-0.212690628,0.050439091,0,852777.7778
-0.735000054,-0.314748254,-0.299950782,-0.908894909,-0.82284618,-0.563995097,-0.63297435,-0.549078163,-0.659149348,0,0
-1.270884091,0.116310971,-0.299950782,-0.748752579,-0.886181145,-0.584840296,-0.596578362,-0.446014748,-0.571277026,0,0
-0.199116017,-0.322662438,-0.299950782,0.874759323,0.283169973,0.064835082,-0.099906275,0.352010999,0.021277922,0,0
0.872652056,-0.10132909,-0.299950782,-0.734947206,-0.644569981,-0.525778898,-0.558850813,-0.568402554,-0.648845735,0,470098.25
-0.199116017,-0.338029145,-0.299950782,-0.837106968,-0.889699754,-0.584840296,-0.630311229,-0.529038055,-0.639125345,0,0
0.122414405,-0.335720842,-0.299950782,-0.848151267,-0.858032272,-0.567469297,-0.617883331,-0.564108245,-0.637181267,0,150000
-0.413469632,-0.361439302,-0.299950782,-0.958594253,-1.12075509,-0.574417697,-0.643626835,-0.576991172,-0.669258553,0,0
1.730066515,-0.360775829,-0.299950782,-0.362202126,-0.167212002,-0.543149898,-0.405721349,-0.510429383,-0.555529995,0,617562.5
0.658298441,-0.357438682,-0.299950782,-0.939266731,-0.877971057,-0.574417697,-0.632530497,-0.575559735,-0.661871057,0,0
-1.056530476,-0.26686744,-0.299950782,-0.947549955,-0.86272375,-0.574417697,-0.642739128,-0.574844017,-0.665564805,0,0
0.872652056,-0.136942919,-0.299950782,1.581594437,1.059609732,0.492161667,1.659972925,0.191690131,0.742725236,0,0
0.122414405,-0.361592969,-0.299950782,-0.906133835,-0.890872624,-0.574417697,-0.632086643,-0.573412581,-0.662065464,0,0
0.658298441,-0.360446072,2.696366069,1.114972819,0.515398179,0.023144683,0.964898316,-0.004416644,0.144532462,0,205200
0.336768019,-0.315935381,-0.299950782,-0.86195664,-0.86624236,-0.570943497,-0.610337821,-0.5505096,-0.639125345,0,0
1.408536093,-0.072310416,1.198207644,-0.922700283,-1.092606217,-0.574417697,-0.639188299,-0.574128299,-0.667120067,0,0
-1.056530476,-0.298985837,1.198207644,1.769347514,1.918150372,2.204942208,0.641772954,2.096931871,2.869157659,1,0
-0.413469632,-0.340007691,-0.299950782,0.206579254,0.205760571,-0.126245912,-0.154500257,0.049977936,0.16494528,0,0
-1.056530476,3.041261494,-0.299950782,-0.795690848,-0.77827713,-0.570943497,-0.611225528,-0.544068136,-0.597133262,0,778140
0.336768019,-0.305449088,-0.299950782,-0.837106968,-0.816981831,-0.560520897,-0.595690655,-0.563392526,-0.630376994,0,0
0.122414405,-0.359938245,1.198207644,0.761555262,0.55410288,-0.015071516,0.217892844,-0.275673827,-0.368315292,0,720000
0.336768019,-0.358117982,-0.299950782,-0.431228993,-0.598828062,-0.522304698,-0.437678802,-0.476074911,-0.500706998,0,1260500
0.658298441,-0.356891284,-0.299950782,1.653382378,1.723453997,1.253011441,1.513057411,0.07932238,0.647271011,0,1314777.778
0.122414405,-0.323651711,-0.299950782,-0.732186131,-0.794697306,-0.550098297,-0.588588998,-0.532616646,-0.613852332,0,0
-1.270884091,-0.361151753,-0.299950782,-0.78464655,-0.853340793,-0.4875627,-0.57749266,-0.354402824,-0.592856291,0,0
1.408536093,-0.307493585,-0.299950782,-0.950311029,-0.911984279,-0.574417697,-0.641851421,-0.576275453,-0.669064145,0,272500
-0.413469632,-0.360967089,-0.299950782,-0.908894909,-0.86624236,-0.567469297,-0.631198936,-0.571265426,-0.662065464,0,398762
-1.806768128,-0.330642573,-0.299950782,-0.406379321,-0.164866263,-0.501459499,-0.541984379,-0.405934531,-0.551253023,0,396746.1667
0.872652056,0.01738367,-0.299950782,-0.124749705,-0.254004362,-0.199204109,0.130453701,-0.408081686,-0.247588053,0,2013609.2
-2.342652164,-0.329521397,-0.299950782,-0.693531086,-0.652780069,-0.525778898,-0.602348457,-0.463191984,-0.612102662,0,0
0.872652056,1.616708364,-0.299950782,1.987472412,2.369705217,3.236779573,1.238755936,1.646745149,2.329676038,0,6402150.762
-1.592414513,0.376819529,1.198207644,0.648351201,0.676081331,-0.18878151,-0.190008539,0.895241082,0.187690992,0,0
-1.056530476,-0.326817384,-0.299950782,-0.072289287,-0.185977918,-0.4840885,-0.198885609,-0.532616646,-0.371425816,0,0
0.122414405,-0.220041851,-0.299950782,-0.828823744,-0.899082712,-0.570943497,-0.609450114,-0.556235345,-0.640097384,0,0
0.336768019,-0.010975489,-0.299950782,-0.193776572,-0.174249221,-0.220049309,-0.304522747,-0.396630195,-0.292885069,0,3652200
0.872652056,-0.202894452,-0.299950782,0.375004809,0.688982898,0.096102881,0.405642883,-0.255633718,0.161640348,0,0
1.408536093,-0.335391084,-0.299950782,-0.953072104,-0.759511215,-0.570943497,-0.641851421,-0.576275453,-0.667314475,0,0
1.194182478,-0.361532953,-0.299950782,-0.864717715,-0.86272375,-0.567469297,-0.632086643,-0.571981144,-0.659538163,0,903360
1.194182478,-0.352802289,1.198207644,2.321562446,2.450633228,1.819306022,2.368806994,0.380639725,1.640694825,0,5146428.571
-1.056530476,-0.361138563,-0.299950782,-0.12751078,0.008718457,-0.265213907,-0.406609056,-0.199807702,-0.331961035,0,777688.8889
-1.806768128,-0.316265139,-0.299950782,0.924458667,1.288319329,-0.081081313,-0.261468955,0.785020485,0.072990395,0,1013722.222
-1.806768128,-0.344228589,-0.299950782,-0.878523088,-0.182459309,-0.591788696,-0.637412885,-0.553372472,-0.656038823,0,225000
1.408536093,-0.343635026,-0.299950782,-0.480928337,-0.730189471,-0.577891896,-0.391518036,-0.498262174,-0.487487268,0,934500
-0.413469632,-0.354253222,-0.299950782,0.432987377,-0.161347654,-0.279110707,-0.033328247,0.077175226,-0.203651892,0,0
0.658298441,-0.339348176,1.198207644,2.636324958,2.257109723,3.62241576,6.58186459,1.139300974,4.640212639,1,0
-0.735000054,-0.360795615,-0.299950782,-0.337352454,-0.337278113,-0.4875627,-0.448331287,-0.29356678,-0.455798798,0,534580.8333
-1.056530476,-0.361112182,-0.299950782,0.140313463,0.671389852,-0.244368708,-0.336036346,0.694839997,-0.244866344,0,140000
0.658298441,0.462556523,-0.299950782,-0.886806312,-0.676237464,-0.567469297,-0.629867376,-0.573412581,-0.661482241,0,195000
0.872652056,-0.361361479,1.198207644,-0.257281289,-0.096839819,-0.438923901,-0.447443579,-0.504703637,-0.551253023,0,0
-1.270884091,2.533434684,-0.299950782,-0.828823744,-0.933095934,-0.588314496,-0.631198936,-0.531185209,-0.659149348,0,0
1.194182478,-0.360854971,-0.299950782,0.532386065,0.012237066,-0.359017304,0.132672969,-0.394483041,-0.243311082,0,376550
1.194182478,-0.353197998,-0.299950782,-0.541671979,-0.472158131,-0.529253098,-0.425694757,-0.520449437,-0.547559275,0,1119200
-1.806768128,2.777455359,-0.299950782,0.576563259,0.513052439,0.047464082,-0.128756753,1.003314524,0.671377577,0,0
1.408536093,-0.358329027,-0.299950782,0.81953783,0.269095536,-0.206152509,0.709682543,-0.36370716,-0.150967381,0,1657142.857
-1.592414513,-0.350625888,-0.299950782,0.642829051,1.037325207,0.40183247,-0.008916303,1.422725365,0.451113549,0,1304725
0.122414405,-0.359212778,-0.299950782,1.217132581,1.074857038,0.502584267,0.118025803,-0.020162444,0.481052349,0,1967781.286
1.408536093,-0.029441919,1.198207644,-0.447795441,-0.246967144,-0.4875627,-0.431020999,-0.534048082,-0.558057296,0,268500
-1.056530476,0.084654235,-0.299950782,1.551222615,0.911828146,0.98202385,0.342615683,2.587914528,0.49679938,0,3021596.667
-0.735000054,2.434507383,-0.299950782,-0.674203563,-0.763029824,-0.574417697,-0.547754475,-0.49969361,-0.53045139,0,381000
0.336768019,3.957987813,-0.299950782,-0.704575384,-0.854513662,-0.511882099,-0.553968424,-0.546215291,-0.573609919,0,0
0.336768019,2.361960696,-0.299950782,1.261309776,1.41147065,0.41225507,0.516606262,0.249663302,0.658546663,0,3703751.111
-1.592414513,-0.355948177,-0.299950782,-0.886806312,-0.751301126,-0.570943497,-0.634305911,-0.548362445,-0.654677968,0,675100
-1.056530476,-0.357788225,-0.299950782,0.559996811,0.602190538,-0.081081313,-0.002258501,0.352010999,0.115760109,0,1655440.909
