n_height,n_search_num,n_final_win_num,n_G_sum,n_PER_sum,n_WS_sum,n_TRB_sum,n_AST_sum,n_PTS_sum,HoF,ratio
1.091247359,-0.310545221,-0.297288309,1.645098947,2.06729364,1.819816342,2.188795541,1.07684916,1.70801694,0,0.024710309
2.623306691,-0.325806675,2.453771967,-0.539927839,0.215208563,-0.583924447,-0.568049066,-0.562997465,-0.64610136,0,0
0.274149048,0.454779649,-0.297288309,1.44384648,0.748000161,0.643654405,1.355490227,1.141948272,1.854065951,0,0.176653696
-2.075008594,-0.321097086,-0.297288309,1.237366676,1.067895737,0.482976545,-0.074746024,1.292327219,0.806459336,0,0.495535189
0.069874471,-0.298953403,1.078241829,1.318390396,1.482656898,0.123058138,0.428834165,-0.137249274,0.204929187,0,0.339179786
-0.236537395,-0.322686821,-0.297288309,1.713054326,1.720923948,1.508101293,2.589176048,0.373778753,1.415550103,0,0.300350066
0.274149048,-0.325031679,2.453771967,1.14850195,0.564887521,0.817186494,1.16022444,-0.090377914,0.384355562,0,0.09382716
0.580560915,-0.281333842,-0.297288309,0.800884053,1.348080138,0.495830774,1.819246473,0.311283605,1.5263777,0,2.752578894
0.580560915,-0.107589067,-0.297288309,2.771590029,1.937129233,2.333985495,2.105721938,1.50194636,3.009549678,0,0.098087403
1.091247359,-0.307498228,-0.297288309,-0.458904119,-0.593355082,-0.426460144,-0.199784642,-0.49594538,-0.514067151,0,0.309473803
-0.747223839,-0.300476899,-0.297288309,-0.989478804,-0.888982718,-0.596778676,-0.679813037,-0.575366296,-0.695890796,0,0
0.069874471,-0.266032644,1.078241829,2.016239861,2.863723316,4.130363972,2.380635613,3.643056144,3.696275086,1,0.636289616
-0.440811973,-0.319818673,-0.297288309,-0.939819105,-1.172476384,-0.609632905,-0.66268446,-0.55453458,-0.685564098,0,-0.376984628
-1.56432215,-0.281201364,-0.297288309,-0.728111964,-0.592251994,-0.58071089,-0.618578371,-0.486831505,-0.648683034,0,0.280532599
-0.236537395,-0.284447072,-0.297288309,-0.620951559,-0.684911402,-0.632127805,-0.57318764,-0.486831505,-0.547444514,0,0.121756066
-0.440811973,-0.316506726,-0.297288309,-0.869250058,-0.995982273,-0.593565119,-0.665253746,-0.568205394,-0.679294317,0,0.165001641
-1.053635706,-0.299218359,-0.297288309,-0.811749353,-0.383768325,-0.567856661,-0.654548385,-0.419128428,-0.655690436,0,8.153846155
-1.257910283,0.103713195,1.078241829,-0.918909757,-0.870230219,-0.596778676,-0.668251247,-0.561044492,-0.684457667,0,0
0.580560915,-0.32523702,-0.297288309,1.091001246,0.921185008,0.119844581,0.821506813,-0.198442439,-0.158349292,0,0.208684686
-1.257910283,-0.323183612,1.078241829,1.496119849,1.459492045,0.720779778,0.927275781,0.143327897,1.269685496,0,0.537429016
0.580560915,-0.326267036,-0.297288309,-0.99470614,-0.966198891,-0.599992234,-0.673389821,-0.577970261,-0.696444012,0,0
-1.56432215,-0.281598797,-0.297288309,-0.061626521,0.064085481,-0.436100816,-0.415604724,0.099060502,-0.30218544,0,0.043700623
-1.053635706,-0.298887165,-0.297288309,-0.911068752,-1.004806978,-0.641768477,-0.663112673,-0.53695782,-0.669889646,0,0
-1.56432215,-0.041350113,-0.297288309,-0.362198387,-0.448850529,-0.445741487,-0.447720807,-0.391786802,-0.27581548,0,-0.077960875
0.784835493,0.772726625,-0.297288309,-1.002547146,-0.976126686,-0.603205791,-0.679813037,-0.579272243,-0.699210092,0,0.323365736
-0.236537395,-0.321991312,-0.297288309,1.260889692,0.934422065,0.717566221,0.660069966,1.01891095,0.680141692,0,0.083078598
-1.257910283,-0.288023976,2.453771967,1.122365267,0.79763913,0.444413859,-0.211346432,0.766326397,0.607485997,0,-0.087301587
1.295521937,-0.324859458,-0.297288309,-0.803908347,-0.870230219,-0.574283776,-0.565051565,-0.538259802,-0.653846383,0,0.170721166
-0.747223839,-0.320997727,-0.297288309,1.104069588,0.9686178,1.215667587,0.65664425,0.854210197,1.713917909,0,0.871860344
1.091247359,0.186511887,-0.297288309,-0.934591767,-0.992673008,-0.609632905,-0.672105177,-0.560393501,-0.687961368,0,0
-1.768596728,-0.324309674,-0.297288309,-0.75163498,-0.601076699,-0.603205791,-0.62328873,-0.452979966,-0.523656228,0,-0.140871562
1.091247359,-0.132759869,-0.297288309,1.997944182,1.829026591,2.295422808,3.161270549,0.087342661,0.95638086,0,0.371856371
0.069874471,-0.275637291,-0.297288309,2.382153437,2.383879951,2.237578778,1.212894816,0.627665289,2.993875226,0,0.073413212
1.601933803,-0.32598552,-0.297288309,-0.772544326,-0.851477719,-0.632127805,-0.582180143,-0.555836563,-0.655137221,0,0.2429245
0.784835493,-0.325561591,-0.297288309,-0.942432773,-1.005910066,-0.609632905,-0.670820534,-0.576017288,-0.692018284,0,0
-1.053635706,0.812469997,-0.297288309,0.902817121,0.964205447,0.338366471,-0.181799636,0.685603498,0.162331558,0,0.936359961
-2.279283171,-0.312267433,-0.297288309,1.616348595,1.587450277,1.32814209,0.795385731,3.40153844,1.752089811,0,0.435578394
-1.257910283,-0.320779139,-0.297288309,-0.918909757,-0.99156992,-0.622487134,-0.661828031,-0.567554403,-0.681507181,0,-0.195766743
-1.768596728,-0.324766724,-0.297288309,0.061215894,0.013343424,-0.307558527,-0.422456155,0.160253666,-0.198549651,0,0.492866293
0.784835493,-0.326705537,-0.297288309,-0.992092473,-0.837137573,-0.599992234,-0.683238753,-0.579923235,-0.699025686,0,0
1.091247359,-0.326058383,-0.297288309,-0.657542917,-0.706973166,-0.596778676,-0.597167649,-0.55453458,-0.626554396,0,1.228713551
-0.236537395,-0.315910576,-0.297288309,1.475210501,0.985164123,1.916223058,1.142239433,1.213557294,1.313205152,0,0.274853604
0.784835493,-0.3067696,-0.297288309,-0.887545736,-0.000996722,-0.590351562,-0.653691956,-0.572762332,-0.685010882,0,0
-2.075008594,-0.305709777,-0.297288309,1.200775319,1.388894402,0.99393214,0.004901863,1.266938566,0.939968786,0,0.23494084
-1.053635706,-0.299085881,-0.297288309,-0.688906938,-0.874642572,-0.577497332,-0.616437299,-0.46665078,-0.621944263,0,0.23801
1.601933803,0.02488884,-0.297288309,-0.701975279,-0.697045373,-0.545361761,-0.572759426,-0.555185571,-0.624525937,0,0.536409636
-0.747223839,-0.274643707,2.453771967,1.893397445,1.537811308,1.909795944,0.61039709,2.415286897,1.741025491,0,0.267185736
0.784835493,-0.294250437,1.078241829,1.375891102,0.557165904,0.511898559,0.407851657,0.19150124,0.485962892,0,0.241542951
0.069874471,-0.323693652,-0.297288309,0.129171273,0.582536932,0.116631024,0.679339617,-0.383974908,-0.034797728,0,0.217285801
0.784835493,-0.169853683,-0.297288309,1.464755828,1.960294085,1.279938732,1.491234207,0.932980122,1.837838284,0,0.327988432
1.091247359,-0.323905617,-0.297288309,2.261924691,1.757325858,1.019640598,2.05005406,0.407630291,1.101507845,0,-0.074317871
-1.053635706,0.653496509,-0.297288309,0.64145028,0.41927988,0.103776794,-0.348375055,0.621806368,-0.166278721,0,-0.168350168
0.580560915,0.294481381,-0.297288309,0.351333087,0.37625944,-0.182229797,0.407423443,0.072369865,0.288464795,0,1.100572414
-1.257910283,0.150080462,-0.297288309,-0.973796794,-0.961786539,-0.603205791,-0.675530892,-0.570158367,-0.691649473,0,0
-0.440811973,-0.324541511,-0.297288309,-0.916296089,-0.822797427,-0.606419347,-0.668679462,-0.568205394,-0.687408151,0,0.333333334
-1.56432215,-0.314718274,-0.297288309,0.761679027,0.584743108,0.139125924,-0.066181735,1.585273222,0.378454591,0,0.15
-1.768596728,-0.293323092,-0.297288309,1.347140749,1.964706438,1.019640598,0.336768059,1.745417037,0.769393867,0,0.529596385
-0.747223839,-0.310743937,-0.297288309,0.978613504,0.485465171,0.103776794,0.394577009,0.479239313,1.583543349,0,0
-0.747223839,-0.270868087,1.078241829,0.957704157,0.468918848,0.283735998,0.682765332,1.587226195,0.491495051,0,0.065142364
0.784835493,-0.321507767,-0.297288309,-0.900614079,-0.651818756,-0.58071089,-0.614724442,-0.560393501,-0.666017134,0,0
-2.075008594,-0.319884913,-0.297288309,0.476789171,0.563784433,-0.275422956,-0.397191502,0.521553737,0.025134,0,0.10755422
0.069874471,-0.323687029,-0.297288309,-0.610496886,-0.303242887,-0.564643104,-0.60401908,-0.514173131,-0.607560648,0,0.2
0.069874471,-0.324581255,1.078241829,0.163148962,0.04643607,-0.42003303,-0.24774466,-0.421732393,-0.476079656,0,0.420544065
1.091247359,-0.322395369,-0.297288309,1.307935723,0.727041486,0.601878161,1.569169237,0.381590647,0.702823546,0,0
1.091247359,-0.326273659,-0.297288309,-0.302084014,-0.511726556,-0.555002432,-0.335100407,-0.498549345,-0.481611816,0,-0.254545455
0.580560915,-0.285440657,1.078241829,1.305322055,0.878164568,0.958583011,2.287284863,0.533271577,0.93867795,0,-0.423076923
1.091247359,-0.325641078,-0.297288309,-0.398789745,0.024374307,-0.458595716,-0.315830758,-0.492039433,-0.494335783,0,0.125
-0.440811973,-0.323720148,-0.297288309,-0.772544326,-1.02797183,-0.599992234,-0.649409812,-0.539561785,-0.644626118,0,-0.117810913
0.069874471,0.454779649,-0.297288309,-0.866636389,-0.907735218,-0.612846462,-0.656689457,-0.568856385,-0.66380427,0,-0.079487179
0.784835493,-0.326397527,-0.297288309,-0.869250058,-0.659540374,-0.612846462,-0.652835527,-0.566252421,-0.68113837,0,0
0.274149048,-0.310478981,-0.297288309,0.466334497,0.083941069,-0.015124822,0.251981598,-0.376814006,0.013147654,0,0.28370063
1.295521937,0.31037873,-0.297288309,-0.526859497,-0.616519934,-0.503585517,-0.44900545,-0.549326652,-0.526422308,0,0.237426739
-0.236537395,0.061982654,-0.297288309,-0.843113373,-0.961786539,-0.590351562,-0.631424805,-0.537608811,-0.667492377,0,0.332839857
1.601933803,0.739607148,2.453771967,1.55884789,2.961898165,5.142634492,3.810871864,1.009146083,3.132363621,1,0.185275636
1.091247359,-0.185751032,-0.297288309,-0.607883217,-0.096965395,-0.571070219,-0.464421171,-0.543467732,-0.60866708,0,-0.017897546
-1.768596728,0.028200788,-0.297288309,1.668621963,1.300647346,1.53380975,0.443393456,2.30006147,1.657121071,0,0.318193155
-0.440811973,-0.314718274,-0.297288309,0.913271794,0.591361637,-0.224006041,-0.076030668,0.315840544,0.066809603,0,0.317583777
0.580560915,2.256479182,-0.297288309,0.218035998,-0.211686567,-0.236860269,-0.188222852,-0.368351121,-0.367649329,0,0.149864429
0.784835493,-0.266098882,-0.297288309,0.006328858,-0.175284657,-0.153307782,0.11538119,-0.44386609,-0.374472325,0,1.151208514
-2.075008594,-0.106926677,-0.297288309,-0.929364431,-0.871333307,-0.609632905,-0.673818035,-0.551279626,-0.689621015,0,-0.321621191
-1.053635706,-0.326674405,-0.297288309,-0.955501115,-0.926487717,-0.590351562,-0.662256245,-0.53695782,-0.666385945,0,0
-1.768596728,-0.324673989,-0.297288309,-0.811749353,-0.770952281,-0.587138004,-0.660115173,-0.497247362,-0.652555546,0,2.965141676
-1.257910283,-0.308293095,-0.297288309,-0.396176077,-0.706973166,-0.58071089,-0.605303723,-0.242058844,-0.550948216,0,0.058139535
-0.747223839,-0.133422258,-0.297288309,1.809760057,1.706583801,0.727206892,0.436542025,0.662818809,1.634992433,0,0.187607059
-1.053635706,-0.323004767,-0.297288309,-0.968569457,-0.801838751,-0.596778676,-0.680241252,-0.574064314,-0.690543042,0,0
-0.747223839,-0.301801678,-0.297288309,-1.007774483,-1.055549035,-0.606419347,-0.68109768,-0.579923235,-0.700316524,0,0
-0.747223839,-0.298688447,-0.297288309,-0.986865135,-0.989363743,-0.612846462,-0.673818035,-0.571460349,-0.691649473,0,0
0.274149048,-0.325137661,-0.297288309,-0.926750762,-1.002600802,-0.616060019,-0.678100179,-0.57731927,-0.693309121,0,-0.397120069
0.580560915,-0.319752435,-0.297288309,-1.015615488,-1.061064476,-0.603205791,-0.684095182,-0.579923235,-0.701422955,0,0
-0.440811973,-0.323720148,1.078241829,0.037692879,-0.092553042,-0.307558527,-0.19378964,-0.162637928,0.105534719,0,0.019125683
0.069874471,0.146768515,6.580362382,1.360209091,1.094369854,2.28256858,4.434780313,0.461662553,0.53095779,1,0.310313444
0.274149048,0.237515881,-0.297288309,0.928953805,0.830731776,0.585810375,0.206162653,0.38940254,0.998056462,0,0.043477647
-0.440811973,0.036149462,1.078241829,0.698950985,0.932215889,0.852535624,0.228429804,0.841841366,0.71960443,0,1.976535374
0.580560915,-0.309684114,-0.297288309,-0.997319809,-0.973920509,-0.603205791,-0.682382324,-0.579923235,-0.698841281,0,0
-0.747223839,-0.192374927,-0.297288309,2.3272664,1.945953939,2.314704152,0.611253519,3.919076379,2.396033183,0,0.009280743
0.274149048,-0.17382802,-0.297288309,-1.015615488,-1.328011818,-0.606419347,-0.683666967,-0.579923235,-0.701422955,0,0
-1.053635706,0.30971634,-0.297288309,0.215422331,0.606804872,0.013797193,-0.055904588,0.067161937,0.368127893,0,0
0.274149048,-0.007568247,-0.297288309,0.170989967,0.326620471,-0.008697708,0.263543388,-0.390484819,-0.131979331,0,1.047863825
-0.747223839,-0.324779971,-0.297288309,-0.121740894,-0.175284657,-0.397538129,-0.354798272,-0.382021934,-0.310299275,0,-0.191738579
1.091247359,-0.320944736,-0.297288309,-0.657542917,-0.902219776,-0.519653304,-0.459282597,-0.51873007,-0.562934561,0,0.666666667
0.069874471,-0.326190198,-0.297288309,-0.474586128,-0.434510383,-0.477877059,-0.489685823,-0.488133487,-0.447128021,0,0
0.784835493,-0.312598628,-0.297288309,1.020432199,1.566491601,1.459897935,2.412751696,0.712294133,1.674455171,0,0.042383139
-0.747223839,-0.296701279,-0.297288309,-0.722884626,-0.208377303,-0.577497332,-0.603162652,-0.516126105,-0.636143472,0,-0.065036584
0.274149048,-0.32158063,-0.297288309,-0.819590358,-0.66174655,-0.535721089,-0.609157654,-0.555185571,-0.57676496,0,0
0.580560915,-0.323051134,-0.297288309,1.428164469,1.085545148,1.379559005,1.194481595,0.887410744,1.191682046,0,0.186763012
-0.747223839,-0.307498228,-0.297288309,-1.01300182,-1.251898733,-0.603205791,-0.684095182,-0.579272243,-0.701422955,0,0
-0.440811973,-0.326192186,-0.297288309,-0.992092473,-0.886776542,-0.606419347,-0.68109768,-0.572762332,-0.696628417,0,-0.348026899
0.069874471,-0.320944736,-0.297288309,0.868839431,0.552753551,0.306230899,0.765838934,0.209078,0.942366055,0,0.203609404
0.580560915,-0.317963983,-0.297288309,2.128627602,2.154437607,3.053822309,2.492399583,2.031853129,2.357676877,0,0.210907189
0.274149048,-0.323587671,3.829302105,0.62576827,0.164466507,-0.015124822,0.16162835,-0.226435057,-0.049365749,0,0.352378129
-1.56432215,0.034824684,1.078241829,0.351333087,0.263744444,-0.175802682,-0.071748523,-0.091028905,-0.004186445,0,2.038716029
0.069874471,-0.072482421,-0.297288309,-0.934591767,-0.759921399,-0.606419347,-0.661399816,-0.574064314,-0.685748503,0,-0.206314914
0.069874471,0.080529561,-0.297288309,-0.950273778,-1.009219331,-0.606419347,-0.673818035,-0.575366296,-0.696812823,0,0
0.069874471,-0.297959819,-0.297288309,-0.8823184,-0.927590805,-0.590351562,-0.612583369,-0.542165749,-0.633192987,0,0
0.580560915,-0.310412743,3.829302105,-0.061626521,-0.06938819,-0.429673702,-0.142832121,-0.359888237,-0.421126871,0,-0.052854154
0.069874471,-0.310081548,-0.297288309,-0.97902413,-0.690426843,-0.596778676,-0.675959107,-0.577970261,-0.693124716,0,-0.388277971
1.80620838,-0.281267603,-0.297288309,2.301129717,2.541621563,3.420167831,5.042844827,0.276781076,1.599586612,1,0.138375141
1.091247359,-0.318295178,-0.297288309,-0.435381103,-0.325304651,-0.146880667,0.122232621,-0.348170397,-0.013037901,0,0.280336036
-0.440811973,-0.285440657,-0.297288309,-0.072081194,0.04092063,-0.378256786,-0.18608178,-0.19909343,-0.143228056,0,-0.086487928
-0.747223839,0.044760527,-0.297288309,1.402027786,1.51795572,1.652711367,0.486643115,2.7082329,1.086939826,0,1.129949387
0.069874471,-0.294846588,-0.297288309,1.979648503,2.901228314,3.449089845,2.591745334,1.272797486,4.570909512,1,0.226765899
0.784835493,-0.300808094,-0.297288309,-0.187082604,0.057466952,-0.304344971,-0.165955701,-0.316922823,-0.057848393,0,0.14439512
0.274149048,0.272622526,-0.297288309,0.131784941,-0.121233335,-0.127599324,-0.13983462,-0.479670602,-0.406743256,0,0.362207651
1.295521937,-0.27762446,-0.297288309,-0.330834366,-0.361706562,-0.542148204,-0.327820762,-0.452979966,-0.480136573,0,0.936675793
0.274149048,3.501771508,-0.297288309,0.539517213,0.368537822,0.055573436,0.012181508,-0.227086048,-0.063749364,0,1.031832462
-2.279283171,-0.309750353,-0.297288309,-0.942432773,-0.969508156,-0.599992234,-0.678528394,-0.555836563,-0.690174231,0,0.11875
-0.236537395,-0.321010975,-0.297288309,-0.764703321,-0.836034484,-0.603205791,-0.638704451,-0.521334034,-0.652371141,0,0.332838887
0.274149048,-0.27954539,-0.297288309,-0.205378283,0.347579147,-0.365402557,-0.162529985,-0.43735618,-0.395494531,0,-0.046531035
-0.440811973,-0.318560133,-0.297288309,-0.942432773,-0.788601692,-0.612846462,-0.673389821,-0.569507376,-0.686854935,0,-0.005
0.580560915,-0.308094379,-0.297288309,-0.709816285,-0.986054479,-0.577497332,-0.632281234,-0.556487554,-0.647392197,0,0.483333333
-1.257910283,-0.322859042,-0.297288309,-0.861409053,-0.804044927,-0.587138004,-0.655833028,-0.548675661,-0.670996078,0,0.254997647
0.274149048,-0.323634038,-0.297288309,-0.981637799,-1.019147125,-0.612846462,-0.680241252,-0.576668279,-0.693309121,0,0.116777617
0.274149048,-0.326372356,-0.297288309,-0.722884626,-0.732344194,-0.548575318,-0.566336209,-0.530447909,-0.623419506,0,0.480555555
0.580560915,-0.320527431,-0.297288309,1.950898151,2.489776418,1.646284253,2.598168551,0.423905069,1.682015789,0,0.189408814
-0.236537395,-0.287626542,-0.297288309,1.420323464,1.441842635,1.263870945,0.905865059,1.573555382,1.153878956,0,0.294600105
0.069874471,-0.082418264,-0.297288309,-0.798681011,-0.763230664,-0.593565119,-0.618578371,-0.540863767,-0.663988676,0,0.780481902
-0.440811973,0.095764521,-0.297288309,-0.830045032,-0.748890517,-0.577497332,-0.666110175,-0.559091518,-0.670442861,0,0.011111111
-1.053635706,-0.315248185,-0.297288309,0.560426559,0.785505159,-0.542148204,-0.341523624,0.247486476,-0.204635027,0,0.507870499
-1.257910283,0.31037873,-0.297288309,-0.247196978,-0.499592586,-0.506799074,-0.155678554,-0.319526787,-0.266964025,0,-0.092620729
-0.236537395,1.229775404,-0.297288309,0.745997016,0.260435179,-0.031192608,0.031022944,0.261157289,0.492970294,0,0.423506847
0.784835493,-0.326488274,-0.297288309,-0.908455084,-0.999291537,-0.609632905,-0.631853019,-0.55974251,-0.682429208,0,0
-0.440811973,-0.302662785,-0.297288309,-0.103445215,0.012240336,0.168047939,-0.350516128,-0.067593225,0.236093685,1,0.106792929
-0.440811973,1.607337438,-0.297288309,-0.822204027,-0.530479055,-0.58071089,-0.650266241,-0.486180514,-0.669152025,0,-0.410335715
1.295521937,-0.3259524,-0.297288309,0.393151782,0.238373416,-0.095463752,0.289236255,-0.421732393,-0.213117672,0,0.239917557
-1.56432215,-0.302397829,-0.297288309,-0.790840006,-0.890085806,-0.619273577,-0.658830529,-0.464046815,-0.66380427,0,0.035714286
0.069874471,-0.316175531,-0.297288309,0.502925855,0.211899299,-0.101890866,-0.199356428,-0.248568755,-0.018385655,0,0.453909819
0.784835493,-0.065196136,-0.297288309,-0.806522016,-0.738962723,-0.558215989,-0.602306223,-0.572111341,-0.681691587,0,-0.028345875
0.069874471,-0.300609378,-0.297288309,-0.91368242,-0.939724775,-0.596778676,-0.659258744,-0.568205394,-0.670627267,0,0.666666667
1.601933803,-0.325773555,-0.297288309,-0.453676781,-0.290005828,-0.574283776,-0.454572238,-0.519381061,-0.593177034,0,0.688840744
0.580560915,-0.325442361,2.453771967,0.944635815,0.3519915,-0.050473951,0.867753973,-0.05913034,0.070866519,0,-0.044
-1.053635706,3.091089997,-0.297288309,-0.86402272,-0.864714777,-0.599992234,-0.652835527,-0.549977643,-0.632639771,0,0.09349767
0.069874471,-0.324932321,1.078241829,0.61008626,0.38839341,-0.085823081,0.147069059,-0.305855974,-0.415594712,0,0.137529138
0.274149048,-0.323104125,-0.297288309,-0.519018492,-0.695942284,-0.555002432,-0.485403678,-0.488133487,-0.541174734,0,0.093411999
0.580560915,-0.321872081,-0.297288309,1.454301154,1.488172339,1.087125299,1.396598814,0.01703562,0.547738674,0,0.114871958
1.295521937,-0.272259105,-0.297288309,-1.010388151,-0.990466832,-0.603205791,-0.682382324,-0.579272243,-0.700869739,0,0
-0.440811973,-0.325965649,-0.297288309,-0.971183125,-0.947446392,-0.596778676,-0.672105177,-0.574715305,-0.694231147,0,0
-1.768596728,-0.295508977,-0.297288309,-0.495495476,-0.287799652,-0.535721089,-0.586034073,-0.424336357,-0.589120116,0,0.22200245
0.784835493,0.054033979,-0.297288309,-0.228901298,-0.371634355,-0.256141612,0.062710813,-0.426289331,-0.301079008,0,0.313751534
0.784835493,1.660328601,-0.297288309,1.770555031,2.095973934,2.922066463,1.131962286,1.442706168,2.143582302,0,0.336817219
-1.053635706,-0.291667118,-0.297288309,-0.179241599,-0.30765524,-0.519653304,-0.255024306,-0.539561785,-0.418545196,0,-0.183333333
0.274149048,0.02555123,-0.297288309,-0.294243009,-0.296624358,-0.275422956,-0.356939345,-0.415873472,-0.344045448,0,1.099912168
1.091247359,-0.326533979,-0.297288309,-0.929364431,-0.944137127,-0.596778676,-0.672961606,-0.575366296,-0.691833879,0,-0.00532606
1.091247359,-0.317765266,1.078241829,2.086808907,2.172087019,1.610935124,2.222196267,0.29110288,1.490049852,0,0.277795015
-1.053635706,-0.32613787,-0.297288309,-0.231514967,-0.124542599,-0.317199199,-0.455428667,-0.236850916,-0.381110917,0,0.118848485
-1.768596728,-0.281068886,-0.297288309,0.764292695,1.078926619,-0.146880667,-0.315402543,0.658912862,0.003005362,0,0.652269095
-1.768596728,-0.309154202,-0.297288309,-0.942432773,-0.304345975,-0.619273577,-0.678100179,-0.558440527,-0.688514583,0,0
1.295521937,-0.308558052,-0.297288309,-0.566064523,-0.819488161,-0.606419347,-0.440869376,-0.508314211,-0.528635172,0,0.392676233
-0.747223839,-0.325793428,-0.297288309,-0.430153765,-0.449953617,-0.522866861,-0.495680826,-0.322130751,-0.498577105,0,0.261342249
-1.053635706,-0.326111374,-0.297288309,0.022010869,0.498702229,-0.297917856,-0.38734257,0.576887981,-0.298497334,0,0.217948718
0.580560915,0.501146915,-0.297288309,-0.950273778,-0.768746105,-0.596778676,-0.670820534,-0.576668279,-0.693677932,0,0.228571429
1.091247359,-0.325853042,-0.297288309,0.393151782,-0.121233335,-0.403965244,0.064851886,-0.413920499,-0.297022092,0,-0.065254463
1.091247359,-0.3181627,-0.297288309,-0.623565227,-0.576808759,-0.561429547,-0.473841888,-0.528494936,-0.585616415,0,0.269105859
1.295521937,-0.32331609,-0.297288309,0.664973296,0.120342979,-0.262568727,0.621530666,-0.385927881,-0.209429565,0,0.142467995
-1.56432215,-0.315579381,-0.297288309,0.497698518,0.842865746,0.299803784,-0.071748523,1.238945948,0.361673707,0,0.701608158
0.069874471,-0.324203693,-0.297288309,1.041341546,0.878164568,0.392996943,0.050720809,-0.073452145,0.390072126,0,0.050851125
1.295521937,0.007004322,1.078241829,-0.534700502,-0.365015826,-0.522866861,-0.478980461,-0.540863767,-0.595574302,0,0.847056823
-1.053635706,0.121597713,-0.297288309,1.357595422,0.724835309,0.836467837,0.267397319,2.298759487,0.405008957,0,0.412263745
-0.747223839,2.481691624,-0.297288309,-0.749021311,-0.850374631,-0.603205791,-0.591600861,-0.509616193,-0.569388747,0,0.40215088
0.274149048,2.408828776,-0.297288309,1.083160241,1.194750879,0.309444456,0.435257382,0.171971506,0.558434182,0,0.191627457
-1.56432215,-0.320924864,-0.297288309,-0.950273778,-0.839343749,-0.599992234,-0.675102678,-0.553883589,-0.687223745,0,-0.011478334
-1.053635706,-0.322772931,-0.297288309,0.419288465,0.433620026,-0.146880667,-0.065325307,0.265063236,0.043574532,0,0.810528678
0.274149048,-0.289613711,-0.297288309,-0.965955788,-1.010322419,-0.606419347,-0.676387321,-0.57731927,-0.699025686,0,0
1.295521937,-0.14600766,-0.297288309,-1.01300182,-1.168064031,-0.609632905,-0.681525894,-0.579923235,-0.700869739,0,0
-1.257910283,-0.283917161,-0.297288309,1.187706976,0.538413404,0.611518833,1.52035279,-0.327989672,-0.060983284,0,0.140990839
0.784835493,-0.302066634,-0.297288309,-0.837886037,-0.84485919,-0.593565119,-0.609585867,-0.572762332,-0.679109912,0,0.332838887
0.580560915,-0.326643935,-0.297288309,-0.918909757,-0.608798317,-0.593565119,-0.651979098,-0.572762332,-0.689252204,0,0.461432507
1.091247359,-0.326091503,-0.297288309,-0.620951559,-0.620932287,-0.477877059,-0.426738299,-0.530447909,-0.623788316,0,0.969821761
0.274149048,-0.318626373,-0.297288309,-0.960728452,-0.954064921,-0.599992234,-0.671248748,-0.574064314,-0.691096258,0,0
-1.053635706,-0.291998313,-0.297288309,0.944635815,0.995091916,1.363491219,1.252718761,2.477131053,1.222477735,0,0.100349011
-0.440811973,-0.144682881,-0.297288309,-0.187082604,-0.291108917,-0.445741487,-0.325251475,-0.346217423,-0.332981129,0,0.048134268
1.295521937,-0.298224775,-0.297288309,0.842702747,0.584743108,0.116631024,0.965386867,-0.426940322,-0.014328737,0,0.071349443
0.580560915,-0.325177405,-0.297288309,1.190320645,1.137390293,0.479762987,0.998787593,0.476635349,0.849978991,0,0.146241624
-1.56432215,2.037890636,-0.297288309,0.536903544,0.325517383,-0.050473951,-0.245175374,1.031930773,0.208986103,0,1.285714286
0.580560915,-0.322819298,-0.297288309,-0.788226337,-0.925384628,-0.606419347,-0.643414809,-0.560393501,-0.669889646,0,0
-0.747223839,1.123793079,-0.297288309,-0.796067342,-0.86912713,-0.603205791,-0.651122669,-0.471858709,-0.65476841,0,0.048269141
-1.56432215,-0.00359391,-0.297288309,-0.986865135,-0.887879629,-0.603205791,-0.67724375,-0.575366296,-0.696444012,0,0
-0.747223839,-0.314055885,-0.297288309,0.393151782,0.334342089,0.283735998,-0.068322807,-0.029184749,-0.158533697,0,0.270002263
-0.747223839,0.244802166,-0.297288309,0.267695698,-0.034089368,-0.037619722,-0.22462108,0.134865012,-0.034244512,0,0.030114105
0.784835493,-0.167866515,-0.297288309,1.310549392,0.985164123,0.325512242,0.383871648,0.112731315,0.502559371,0,-0.079798252
-0.747223839,-0.298887165,-0.297288309,-0.986865135,-1.121734327,-0.609632905,-0.683666967,-0.579272243,-0.698288065,0,1.116666667
-0.747223839,-0.311406327,1.078241829,-0.858795384,-0.885673453,-0.587138004,-0.662256245,-0.546071696,-0.67837229,0,0.047320769
1.80620838,-0.299417076,-0.297288309,-0.999933478,-1.226527705,-0.609632905,-0.682382324,-0.578621252,-0.700685334,0,0
0.069874471,0.118285765,-0.297288309,-0.963342121,-0.839343749,-0.603205791,-0.671248748,-0.57731927,-0.694415553,0,0
-1.053635706,0.105700364,-0.297288309,0.421902134,0.958690006,-0.214365369,-0.134696047,1.381513002,0.104059477,0,0.273391983
1.601933803,-0.041350113,-0.297288309,-0.939819105,-0.539303761,-0.599992234,-0.66953589,-0.578621252,-0.693309121,0,-0.175
-0.747223839,-0.291269684,1.078241829,2.677497967,2.82401214,4.364953649,1.715190362,5.688470235,3.622328552,1,0.129469338
-0.747223839,-0.291269684,1.078241829,2.677497967,2.82401214,4.364953649,1.715190362,5.688470235,3.622328552,1,0.129469338
